time,fps,cpums,cms,gms,expectedp,loadedp,shaderp_comp,shaderp_grph, expectedc,shaderc,threadcount, sidelen,density,PERR,CERR
0,2,0.5,6.26627,0.0201313,5832000,5832000,0,0,2916864,0,0,13,0.5,0,0,
1,1,1,6.25686,0.0201916,5832000,5832000,0,0,2916864,0,0,13,0.5,0,0,
2,1,1,6.25524,0.0201864,5832000,5832000,0,0,2916864,0,0,13,0.5,0,0,
3,1,1,6.25617,0.0202404,5832000,5832000,0,0,2916864,0,0,13,0.5,0,0,
4,1,1,6.25289,0.0201809,5832000,5832000,0,0,2916864,0,0,13,0.5,0,0,
5,1,1,6.25277,0.0202134,5832000,5832000,0,0,2916864,0,0,13,0.5,0,0,
6,1,1,6.25652,0.0202876,5832000,5832000,0,0,2916864,0,0,13,0.5,0,0,
7,1,1,6.25632,0.0203854,5832000,5832000,0,0,2916864,0,0,13,0.5,0,0,
8,1,1,6.25542,0.0201766,5832000,5832000,0,0,2916864,0,0,13,0.5,0,0,
9,1,1,6.25567,0.0202657,5832000,5832000,0,0,2916864,0,0,13,0.5,0,0,
10,1,1,6.25409,0.0202149,5832000,5832000,0,0,2916864,0,0,13,0.5,0,0,
11,1,1,6.25351,0.0202092,5832000,5832000,0,0,2916864,0,0,13,0.5,0,0,
12,1,1,6.2569,0.0202856,5832000,5832000,0,0,2916864,0,0,13,0.5,0,0,
13,1,1,6.25469,0.0202842,5832000,5832000,0,0,2916864,0,0,13,0.5,0,0,
14,1,1,6.25534,0.0202277,5832000,5832000,0,0,2916864,0,0,13,0.5,0,0,
15,1,1,6.25593,0.0202543,5832000,5832000,0,0,2916864,0,0,13,0.5,0,0,
16,1,1,6.25465,0.0202225,5832000,5832000,0,0,2916864,0,0,13,0.5,0,0,
17,1,1,6.25516,0.020204,5832000,5832000,0,0,2916864,0,0,13,0.5,0,0,
18,1,1,6.25671,0.0202974,5832000,5832000,0,0,2916864,0,0,13,0.5,0,0,
19,1,1,6.25768,0.0202316,5832000,5832000,0,0,2916864,0,0,13,0.5,0,0,
20,1,1,6.25468,0.0201892,5832000,5832000,0,0,2916864,0,0,13,0.5,0,0,
21,1,1,6.25394,0.0203491,5832000,5832000,0,0,2916864,0,0,13,0.5,0,0,
