time,fps,cpums,cms,gms,expectedp,loadedp,shaderp_comp,shaderp_grph, expectedc,shaderc,threadcount, sidelen,density,PERR,CERR
0,2,0.5,2.57876,0.0202661,5832001,5832000,0,0,2917746,0,0,18,0.5,0,0,
1,1,1,2.56263,0.0202817,5832001,5832000,0,0,2917746,0,0,18,0.5,0,0,
2,1,1,2.56338,0.020197,5832001,5832000,0,0,2917746,0,0,18,0.5,0,0,
3,1,1,2.56432,0.0202028,5832001,5832000,0,0,2917746,0,0,18,0.5,0,0,
4,1,1,2.56292,0.0202304,5832001,5832000,0,0,2917746,0,0,18,0.5,0,0,
5,1,1,2.56333,0.0202291,5832001,5832000,0,0,2917746,0,0,18,0.5,0,0,
6,1,1,2.56306,0.0200789,5832001,5832000,0,0,2917746,0,0,18,0.5,0,0,
7,1,1,2.56196,0.0202416,5832001,5832000,0,0,2917746,0,0,18,0.5,0,0,
8,1,1,2.56396,0.0201756,5832001,5832000,0,0,2917746,0,0,18,0.5,0,0,
9,1,1,2.56453,0.0202762,5832001,5832000,0,0,2917746,0,0,18,0.5,0,0,
10,1,1,2.56362,0.0203027,5832001,5832000,0,0,2917746,0,0,18,0.5,0,0,
11,1,1,2.56335,0.0202132,5832001,5832000,0,0,2917746,0,0,18,0.5,0,0,
12,1,1,2.56252,0.0201966,5832001,5832000,0,0,2917746,0,0,18,0.5,0,0,
13,1,1,2.56303,0.0201517,5832001,5832000,0,0,2917746,0,0,18,0.5,0,0,
14,1,1,2.5635,0.0201269,5832001,5832000,0,0,2917746,0,0,18,0.5,0,0,
15,1,1,2.562,0.0203201,5832001,5832000,0,0,2917746,0,0,18,0.5,0,0,
16,1,1,2.56223,0.0202444,5832001,5832000,0,0,2917746,0,0,18,0.5,0,0,
17,1,1,2.56364,0.02023,5832001,5832000,0,0,2917746,0,0,18,0.5,0,0,
18,1,1,2.56297,0.0202163,5832001,5832000,0,0,2917746,0,0,18,0.5,0,0,
19,1,1,2.5624,0.0201572,5832001,5832000,0,0,2917746,0,0,18,0.5,0,0,
20,1,1,2.56411,0.0202521,5832001,5832000,0,0,2917746,0,0,18,0.5,0,0,
21,1,1,2.56334,0.0202146,5832001,5832000,0,0,2917746,0,0,18,0.5,0,0,
22,1,1,2.5626,0.0201863,5832001,5832000,0,0,2917746,0,0,18,0.5,0,0,
23,1,1,2.56304,0.0202705,5832001,5832000,0,0,2917746,0,0,18,0.5,0,0,
24,1,1,2.56348,0.020199,5832001,5832000,0,0,2917746,0,0,18,0.5,0,0,
25,1,1,2.56398,0.0202561,5832001,5832000,0,0,2917746,0,0,18,0.5,0,0,
26,1,1,2.56304,0.0202768,5832001,5832000,0,0,2917746,0,0,18,0.5,0,0,
27,1,1,2.56269,0.0202419,5832001,5832000,0,0,2917746,0,0,18,0.5,0,0,
28,1,1,2.56241,0.0202629,5832001,5832000,0,0,2917746,0,0,18,0.5,0,0,
29,1,1,2.5628,0.0202221,5832001,5832000,0,0,2917746,0,0,18,0.5,0,0,
30,1,1,2.56445,0.0201689,5832001,5832000,0,0,2917746,0,0,18,0.5,0,0,
31,1,1,2.56435,0.0202648,5832001,5832000,0,0,2917746,0,0,18,0.5,0,0,
