time,fps,cpums,cms,gms,expectedp,loadedp,shaderp_comp,shaderp_grph, expectedc,shaderc,threadcount, sidelen,density,PERR,CERR
0,21,0.047619,0.0273411,0.0201072,5832000,5832000,0,0,2916000,0,0,91,0.5,0,0,
1,21,0.047619,0.0273389,0.0201087,5832000,5832000,0,0,2916000,0,0,91,0.5,0,0,
2,21,0.047619,0.0277111,0.0200807,5832000,5832000,0,0,2916000,0,0,91,0.5,0,0,
3,20,0.05,0.0273363,0.0202591,5832000,5832000,0,0,2916000,0,0,91,0.5,0,0,
4,21,0.047619,0.0281936,0.0201718,5832000,5832000,0,0,2916000,0,0,91,0.5,0,0,
5,21,0.047619,0.027345,0.0202525,5832000,5832000,0,0,2916000,0,0,91,0.5,0,0,
6,21,0.047619,0.0273515,0.0200694,5832000,5832000,0,0,2916000,0,0,91,0.5,0,0,
7,17,0.0588235,0.0275481,0.0201843,5832000,5832000,0,0,2916000,0,0,91,0.5,0,0,
8,20,0.05,0.0280653,0.0201633,5832000,5832000,0,0,2916000,0,0,91,0.5,0,0,
9,21,0.047619,0.0276452,0.0200269,5832000,5832000,0,0,2916000,0,0,91,0.5,0,0,
10,20,0.05,0.0273397,0.0202408,5832000,5832000,0,0,2916000,0,0,91,0.5,0,0,
11,21,0.047619,0.0273389,0.0201753,5832000,5832000,0,0,2916000,0,0,91,0.5,0,0,
12,21,0.047619,0.027863,0.0200169,5832000,5832000,0,0,2916000,0,0,91,0.5,0,0,
13,20,0.05,0.0277031,0.0201072,5832000,5832000,0,0,2916000,0,0,91,0.5,0,0,
14,21,0.047619,0.0273343,0.020246,5832000,5832000,0,0,2916000,0,0,91,0.5,0,0,
15,21,0.047619,0.0273515,0.0201687,5832000,5832000,0,0,2916000,0,0,91,0.5,0,0,
16,21,0.047619,0.0278702,0.020203,5832000,5832000,0,0,2916000,0,0,91,0.5,0,0,
17,20,0.05,0.027529,0.0200711,5832000,5832000,0,0,2916000,0,0,91,0.5,0,0,
18,21,0.047619,0.0273419,0.0200322,5832000,5832000,0,0,2916000,0,0,91,0.5,0,0,
19,21,0.047619,0.0273349,0.020252,5832000,5832000,0,0,2916000,0,0,91,0.5,0,0,
20,21,0.047619,0.0273336,0.0203057,5832000,5832000,0,0,2916000,0,0,91,0.5,0,0,
21,21,0.047619,0.0277101,0.0200684,5832000,5832000,0,0,2916000,0,0,91,0.5,0,0,
22,20,0.05,0.0277089,0.0201391,5832000,5832000,0,0,2916000,0,0,91,0.5,0,0,
23,21,0.047619,0.0277027,0.020134,5832000,5832000,0,0,2916000,0,0,91,0.5,0,0,
24,21,0.047619,0.0273399,0.0202236,5832000,5832000,0,0,2916000,0,0,91,0.5,0,0,
25,21,0.047619,0.0273372,0.0202246,5832000,5832000,0,0,2916000,0,0,91,0.5,0,0,
26,20,0.05,0.0273372,0.0201685,5832000,5832000,0,0,2916000,0,0,91,0.5,0,0,
27,21,0.047619,0.0275196,0.0202636,5832000,5832000,0,0,2916000,0,0,91,0.5,0,0,
28,21,0.047619,0.0277053,0.0200824,5832000,5832000,0,0,2916000,0,0,91,0.5,0,0,
29,21,0.047619,0.0273359,0.0200923,5832000,5832000,0,0,2916000,0,0,91,0.5,0,0,
30,20,0.05,0.0273334,0.0202149,5832000,5832000,0,0,2916000,0,0,91,0.5,0,0,
31,21,0.047619,0.0273374,0.0200504,5832000,5832000,0,0,2916000,0,0,91,0.5,0,0,
32,21,0.047619,0.0273372,0.0202279,5832000,5832000,0,0,2916000,0,0,91,0.5,0,0,
33,21,0.047619,0.0277013,0.0202844,5832000,5832000,0,0,2916000,0,0,91,0.5,0,0,
34,18,0.0555556,0.0278609,0.0201266,5832000,5832000,0,0,2916000,0,0,91,0.5,0,0,
35,21,0.047619,0.0278547,0.0201216,5832000,5832000,0,0,2916000,0,0,91,0.5,0,0,
36,21,0.047619,0.0273338,0.0201666,5832000,5832000,0,0,2916000,0,0,91,0.5,0,0,
37,21,0.047619,0.0273381,0.0201379,5832000,5832000,0,0,2916000,0,0,91,0.5,0,0,
38,20,0.05,0.0273342,0.0200961,5832000,5832000,0,0,2916000,0,0,91,0.5,0,0,
39,21,0.047619,0.0273306,0.0201394,5832000,5832000,0,0,2916000,0,0,91,0.5,0,0,
40,21,0.047619,0.0273398,0.020052,5832000,5832000,0,0,2916000,0,0,91,0.5,0,0,
41,21,0.047619,0.027333,0.0200947,5832000,5832000,0,0,2916000,0,0,91,0.5,0,0,
42,20,0.05,0.0275185,0.0201523,5832000,5832000,0,0,2916000,0,0,91,0.5,0,0,
43,21,0.047619,0.0277031,0.0202029,5832000,5832000,0,0,2916000,0,0,91,0.5,0,0,
44,21,0.047619,0.0273331,0.0201795,5832000,5832000,0,0,2916000,0,0,91,0.5,0,0,
45,21,0.047619,0.0273376,0.0201135,5832000,5832000,0,0,2916000,0,0,91,0.5,0,0,
46,20,0.05,0.0273329,0.0201724,5832000,5832000,0,0,2916000,0,0,91,0.5,0,0,
47,20,0.05,0.0273354,0.0201551,5832000,5832000,0,0,2916000,0,0,91,0.5,0,0,
48,21,0.047619,0.027702,0.0200842,5832000,5832000,0,0,2916000,0,0,91,0.5,0,0,
49,21,0.047619,0.0273349,0.0201686,5832000,5832000,0,0,2916000,0,0,91,0.5,0,0,
50,21,0.047619,0.0273346,0.0200713,5832000,5832000,0,0,2916000,0,0,91,0.5,0,0,
51,20,0.05,0.0273349,0.020135,5832000,5832000,0,0,2916000,0,0,91,0.5,0,0,
52,21,0.047619,0.0273317,0.020258,5832000,5832000,0,0,2916000,0,0,91,0.5,0,0,
53,21,0.047619,0.0278482,0.0201205,5832000,5832000,0,0,2916000,0,0,91,0.5,0,0,
54,21,0.047619,0.0273346,0.0201303,5832000,5832000,0,0,2916000,0,0,91,0.5,0,0,
55,20,0.05,0.0273339,0.0201561,5832000,5832000,0,0,2916000,0,0,91,0.5,0,0,
56,21,0.047619,0.0273355,0.0201274,5832000,5832000,0,0,2916000,0,0,91,0.5,0,0,
57,21,0.047619,0.0275224,0.0202132,5832000,5832000,0,0,2916000,0,0,91,0.5,0,0,
58,21,0.047619,0.0277018,0.0201042,5832000,5832000,0,0,2916000,0,0,91,0.5,0,0,
59,20,0.05,0.0278526,0.020227,5832000,5832000,0,0,2916000,0,0,91,0.5,0,0,
60,21,0.047619,0.0273298,0.0200682,5832000,5832000,0,0,2916000,0,0,91,0.5,0,0,
Total,20.9833,30.5, , , , , ,
