time,fps,cpums,cms,gms,expectedp,loadedp,shaderp_comp,shaderp_grph, expectedc,shaderc,threadcount, sidelen,density,PERR,CERR
0,80,0.0125,0.0107148,0.00159907,443392,443392,0,0,387968,0,0,21,0.85,0,0,
1,78,0.0128205,0.0107007,0.00161802,443392,443392,0,0,387968,0,0,21,0.85,0,0,
2,79,0.0126582,0.0107559,0.00159866,443392,443392,0,0,387968,0,0,21,0.85,0,0,
3,79,0.0126582,0.0105461,0.00163517,443392,443392,0,0,387968,0,0,21,0.85,0,0,
4,79,0.0126582,0.0107037,0.00158048,443392,443392,0,0,387968,0,0,21,0.85,0,0,
5,79,0.0126582,0.0105026,0.00161571,443392,443392,0,0,387968,0,0,21,0.85,0,0,
6,79,0.0126582,0.0105063,0.00160038,443392,443392,0,0,387968,0,0,21,0.85,0,0,
7,79,0.0126582,0.0107044,0.00158509,443392,443392,0,0,387968,0,0,21,0.85,0,0,
8,79,0.0126582,0.0107141,0.00159942,443392,443392,0,0,387968,0,0,21,0.85,0,0,
9,79,0.0126582,0.0107036,0.00160093,443392,443392,0,0,387968,0,0,21,0.85,0,0,
10,78,0.0128205,0.0105528,0.00159395,443392,443392,0,0,387968,0,0,21,0.85,0,0,
11,79,0.0126582,0.0105071,0.00159322,443392,443392,0,0,387968,0,0,21,0.85,0,0,
12,79,0.0126582,0.0105036,0.00160662,443392,443392,0,0,387968,0,0,21,0.85,0,0,
13,79,0.0126582,0.0107094,0.0016217,443392,443392,0,0,387968,0,0,21,0.85,0,0,
14,78,0.0128205,0.0107026,0.00159651,443392,443392,0,0,387968,0,0,21,0.85,0,0,
15,79,0.0126582,0.0107128,0.0015831,443392,443392,0,0,387968,0,0,21,0.85,0,0,
16,79,0.0126582,0.0105488,0.00160538,443392,443392,0,0,387968,0,0,21,0.85,0,0,
17,79,0.0126582,0.0105488,0.00159392,443392,443392,0,0,387968,0,0,21,0.85,0,0,
18,76,0.0131579,0.0106985,0.00159888,443392,443392,0,0,387968,0,0,21,0.85,0,0,
19,79,0.0126582,0.0105057,0.00160806,443392,443392,0,0,387968,0,0,21,0.85,0,0,
20,79,0.0126582,0.0105072,0.0015705,443392,443392,0,0,387968,0,0,21,0.85,0,0,
21,79,0.0126582,0.0105017,0.00159962,443392,443392,0,0,387968,0,0,21,0.85,0,0,
22,79,0.0126582,0.0105061,0.00160333,443392,443392,0,0,387968,0,0,21,0.85,0,0,
23,79,0.0126582,0.010706,0.00157594,443392,443392,0,0,387968,0,0,21,0.85,0,0,
24,79,0.0126582,0.0106984,0.00159437,443392,443392,0,0,387968,0,0,21,0.85,0,0,
25,79,0.0126582,0.0105058,0.00159683,443392,443392,0,0,387968,0,0,21,0.85,0,0,
26,79,0.0126582,0.0105486,0.00161421,443392,443392,0,0,387968,0,0,21,0.85,0,0,
27,79,0.0126582,0.0105029,0.00160925,443392,443392,0,0,387968,0,0,21,0.85,0,0,
28,79,0.0126582,0.0105023,0.00158794,443392,443392,0,0,387968,0,0,21,0.85,0,0,
29,78,0.0128205,0.0107009,0.00159197,443392,443392,0,0,387968,0,0,21,0.85,0,0,
30,79,0.0126582,0.0107236,0.00161776,443392,443392,0,0,387968,0,0,21,0.85,0,0,
31,79,0.0126582,0.0105485,0.00160266,443392,443392,0,0,387968,0,0,21,0.85,0,0,
32,79,0.0126582,0.0105476,0.00163386,443392,443392,0,0,387968,0,0,21,0.85,0,0,
33,79,0.0126582,0.0107452,0.00158752,443392,443392,0,0,387968,0,0,21,0.85,0,0,
34,79,0.0126582,0.0107007,0.00158355,443392,443392,0,0,387968,0,0,21,0.85,0,0,
35,79,0.0126582,0.0105029,0.00159808,443392,443392,0,0,387968,0,0,21,0.85,0,0,
36,79,0.0126582,0.0105498,0.00158307,443392,443392,0,0,387968,0,0,21,0.85,0,0,
37,79,0.0126582,0.0105061,0.00160326,443392,443392,0,0,387968,0,0,21,0.85,0,0,
38,79,0.0126582,0.0105052,0.00162934,443392,443392,0,0,387968,0,0,21,0.85,0,0,
39,79,0.0126582,0.0105048,0.00160154,443392,443392,0,0,387968,0,0,21,0.85,0,0,
