time,fps,cpums,cms,gms,expectedp,loadedp,shaderp_comp,shaderp_grph, expectedc,shaderc,threadcount, sidelen,density,PERR,CERR
0,81,0.0123457,0.0104463,0.00160675,443392,443392,0,0,55424,0,0,21,0.1,0,0,
1,79,0.0126582,0.0106433,0.00158726,443392,443392,0,0,55424,0,0,21,0.1,0,0,
2,79,0.0126582,0.0104473,0.00158749,443392,443392,0,0,55424,0,0,21,0.1,0,0,
3,80,0.0125,0.0104477,0.00158701,443392,443392,0,0,55424,0,0,21,0.1,0,0,
4,79,0.0126582,0.0106456,0.00161197,443392,443392,0,0,55424,0,0,21,0.1,0,0,
5,80,0.0125,0.0104482,0.00158877,443392,443392,0,0,55424,0,0,21,0.1,0,0,
6,80,0.0125,0.0104486,0.00160925,443392,443392,0,0,55424,0,0,21,0.1,0,0,
7,79,0.0126582,0.0106496,0.00160819,443392,443392,0,0,55424,0,0,21,0.1,0,0,
8,80,0.0125,0.0104457,0.0016207,443392,443392,0,0,55424,0,0,21,0.1,0,0,
9,80,0.0125,0.0106439,0.00158506,443392,443392,0,0,55424,0,0,21,0.1,0,0,
10,79,0.0126582,0.0106576,0.00158163,443392,443392,0,0,55424,0,0,21,0.1,0,0,
11,77,0.012987,0.0104926,0.00158266,443392,443392,0,0,55424,0,0,21,0.1,0,0,
12,79,0.0126582,0.0107332,0.00158915,443392,443392,0,0,55424,0,0,21,0.1,0,0,
13,80,0.0125,0.0104446,0.00158451,443392,443392,0,0,55424,0,0,21,0.1,0,0,
14,79,0.0126582,0.0107329,0.00159341,443392,443392,0,0,55424,0,0,21,0.1,0,0,
15,80,0.0125,0.0104904,0.00159728,443392,443392,0,0,55424,0,0,21,0.1,0,0,
16,80,0.0125,0.0104443,0.00160467,443392,443392,0,0,55424,0,0,21,0.1,0,0,
17,79,0.0126582,0.0107326,0.00160739,443392,443392,0,0,55424,0,0,21,0.1,0,0,
18,80,0.0125,0.0106563,0.00157469,443392,443392,0,0,55424,0,0,21,0.1,0,0,
