time,fps,cpums,cms,gms,expectedp,loadedp,shaderp_comp,shaderp_grph, expectedc,shaderc,threadcount, sidelen,density,PERR,CERR
0,79,0.0126582,0.0107099,0.00160266,443392,443392,0,0,290976,0,0,21,0.65,0,0,
1,79,0.0126582,0.010572,0.00160842,443392,443392,0,0,290976,0,0,21,0.65,0,0,
2,79,0.0126582,0.0105031,0.00160259,443392,443392,0,0,290976,0,0,21,0.65,0,0,
3,79,0.0126582,0.0105043,0.001616,443392,443392,0,0,290976,0,0,21,0.65,0,0,
4,79,0.0126582,0.0105917,0.00158317,443392,443392,0,0,290976,0,0,21,0.65,0,0,
5,79,0.0126582,0.0105034,0.00157523,443392,443392,0,0,290976,0,0,21,0.65,0,0,
6,78,0.0128205,0.0107222,0.00162656,443392,443392,0,0,290976,0,0,21,0.65,0,0,
7,79,0.0126582,0.0107095,0.00158474,443392,443392,0,0,290976,0,0,21,0.65,0,0,
8,79,0.0126582,0.0107891,0.00158397,443392,443392,0,0,290976,0,0,21,0.65,0,0,
9,79,0.0126582,0.0107978,0.00160394,443392,443392,0,0,290976,0,0,21,0.65,0,0,
10,79,0.0126582,0.0107925,0.00160579,443392,443392,0,0,290976,0,0,21,0.65,0,0,
11,79,0.0126582,0.0107855,0.0015921,443392,443392,0,0,290976,0,0,21,0.65,0,0,
12,79,0.0126582,0.010839,0.00159126,443392,443392,0,0,290976,0,0,21,0.65,0,0,
13,79,0.0126582,0.0107156,0.00159798,443392,443392,0,0,290976,0,0,21,0.65,0,0,
14,79,0.0126582,0.0108274,0.00158598,443392,443392,0,0,290976,0,0,21,0.65,0,0,
15,79,0.0126582,0.0107816,0.00161677,443392,443392,0,0,290976,0,0,21,0.65,0,0,
16,79,0.0126582,0.0107877,0.00159859,443392,443392,0,0,290976,0,0,21,0.65,0,0,
17,79,0.0126582,0.0107237,0.00160637,443392,443392,0,0,290976,0,0,21,0.65,0,0,
18,79,0.0126582,0.0107135,0.00162528,443392,443392,0,0,290976,0,0,21,0.65,0,0,
19,79,0.0126582,0.0107243,0.00161526,443392,443392,0,0,290976,0,0,21,0.65,0,0,
20,79,0.0126582,0.0108413,0.0016145,443392,443392,0,0,290976,0,0,21,0.65,0,0,
21,79,0.0126582,0.0105472,0.00162803,443392,443392,0,0,290976,0,0,21,0.65,0,0,
22,79,0.0126582,0.0105161,0.00160755,443392,443392,0,0,290976,0,0,21,0.65,0,0,
23,79,0.0126582,0.0105029,0.0015951,443392,443392,0,0,290976,0,0,21,0.65,0,0,
24,79,0.0126582,0.0105021,0.00158205,443392,443392,0,0,290976,0,0,21,0.65,0,0,
25,75,0.0133333,0.0107134,0.00159597,443392,443392,0,0,290976,0,0,21,0.65,0,0,
26,80,0.0125,0.0105014,0.00161258,443392,443392,0,0,290976,0,0,21,0.65,0,0,
27,79,0.0126582,0.0105054,0.00157939,443392,443392,0,0,290976,0,0,21,0.65,0,0,
28,78,0.0128205,0.0108237,0.00158422,443392,443392,0,0,290976,0,0,21,0.65,0,0,
29,79,0.0126582,0.0109913,0.00159392,443392,443392,0,0,290976,0,0,21,0.65,0,0,
30,79,0.0126582,0.0107232,0.00160064,443392,443392,0,0,290976,0,0,21,0.65,0,0,
31,80,0.0125,0.0105948,0.00160118,443392,443392,0,0,290976,0,0,21,0.65,0,0,
32,79,0.0126582,0.0107416,0.00163795,443392,443392,0,0,290976,0,0,21,0.65,0,0,
33,79,0.0126582,0.0107822,0.00159517,443392,443392,0,0,290976,0,0,21,0.65,0,0,
34,79,0.0126582,0.010741,0.00159136,443392,443392,0,0,290976,0,0,21,0.65,0,0,
35,79,0.0126582,0.0107233,0.00159638,443392,443392,0,0,290976,0,0,21,0.65,0,0,
36,79,0.0126582,0.0108308,0.00161654,443392,443392,0,0,290976,0,0,21,0.65,0,0,
37,79,0.0126582,0.0107821,0.00160438,443392,443392,0,0,290976,0,0,21,0.65,0,0,
38,79,0.0126582,0.0107228,0.00158387,443392,443392,0,0,290976,0,0,21,0.65,0,0,
39,79,0.0126582,0.01072,0.00159366,443392,443392,0,0,290976,0,0,21,0.65,0,0,
40,80,0.0125,0.0105025,0.00158672,443392,443392,0,0,290976,0,0,21,0.65,0,0,
41,79,0.0126582,0.0105839,0.00157325,443392,443392,0,0,290976,0,0,21,0.65,0,0,
42,79,0.0126582,0.0105031,0.00159446,443392,443392,0,0,290976,0,0,21,0.65,0,0,
43,78,0.0128205,0.0107754,0.00160246,443392,443392,0,0,290976,0,0,21,0.65,0,0,
44,79,0.0126582,0.0108226,0.00161222,443392,443392,0,0,290976,0,0,21,0.65,0,0,
45,79,0.0126582,0.0107768,0.0016015,443392,443392,0,0,290976,0,0,21,0.65,0,0,
46,80,0.0125,0.0105058,0.00159174,443392,443392,0,0,290976,0,0,21,0.65,0,0,
47,79,0.0126582,0.0105461,0.00160925,443392,443392,0,0,290976,0,0,21,0.65,0,0,
48,79,0.0126582,0.0105502,0.00159581,443392,443392,0,0,290976,0,0,21,0.65,0,0,
49,79,0.0126582,0.0107262,0.00159366,443392,443392,0,0,290976,0,0,21,0.65,0,0,
50,79,0.0126582,0.0107005,0.00160298,443392,443392,0,0,290976,0,0,21,0.65,0,0,
51,79,0.0126582,0.0106994,0.00160013,443392,443392,0,0,290976,0,0,21,0.65,0,0,
52,77,0.012987,0.0105034,0.00161402,443392,443392,0,0,290976,0,0,21,0.65,0,0,
