time,fps,cpums,cms,gms,expectedp,loadedp,shaderp_comp,shaderp_grph, expectedc,shaderc,threadcount, sidelen,density,PERR,CERR
0,79,0.0126582,0.0105921,0.00160272,443392,443392,0,0,110848,0,0,21,0.25,0,0,
1,77,0.012987,0.0107358,0.00160211,443392,443392,0,0,110848,0,0,21,0.25,0,0,
2,78,0.0128205,0.01079,0.00157616,443392,443392,0,0,110848,0,0,21,0.25,0,0,
3,78,0.0128205,0.0106185,0.00157411,443392,443392,0,0,110848,0,0,21,0.25,0,0,
4,76,0.0131579,0.0110802,0.0015831,443392,443392,0,0,110848,0,0,21,0.25,0,0,
5,77,0.012987,0.0114206,0.0016017,443392,443392,0,0,110848,0,0,21,0.25,0,0,
6,77,0.012987,0.0110682,0.00159158,443392,443392,0,0,110848,0,0,21,0.25,0,0,
7,77,0.012987,0.0111479,0.0015816,443392,443392,0,0,110848,0,0,21,0.25,0,0,
8,77,0.012987,0.0106291,0.00158234,443392,443392,0,0,110848,0,0,21,0.25,0,0,
9,76,0.0131579,0.0111741,0.0015976,443392,443392,0,0,110848,0,0,21,0.25,0,0,
10,76,0.0131579,0.0112927,0.00160592,443392,443392,0,0,110848,0,0,21,0.25,0,0,
11,76,0.0131579,0.0110572,0.00159712,443392,443392,0,0,110848,0,0,21,0.25,0,0,
12,77,0.012987,0.0111096,0.00160547,443392,443392,0,0,110848,0,0,21,0.25,0,0,
13,73,0.0136986,0.0111022,0.00159501,443392,443392,0,0,110848,0,0,21,0.25,0,0,
14,76,0.0131579,0.0110789,0.00159053,443392,443392,0,0,110848,0,0,21,0.25,0,0,
15,77,0.012987,0.0110897,0.00160166,443392,443392,0,0,110848,0,0,21,0.25,0,0,
16,76,0.0131579,0.0111898,0.00158525,443392,443392,0,0,110848,0,0,21,0.25,0,0,
17,76,0.0131579,0.011704,0.00162006,443392,443392,0,0,110848,0,0,21,0.25,0,0,
18,76,0.0131579,0.0110825,0.00159699,443392,443392,0,0,110848,0,0,21,0.25,0,0,
19,77,0.012987,0.0105953,0.00160704,443392,443392,0,0,110848,0,0,21,0.25,0,0,
20,76,0.0131579,0.0111674,0.00158701,443392,443392,0,0,110848,0,0,21,0.25,0,0,
21,76,0.0131579,0.0111848,0.00160237,443392,443392,0,0,110848,0,0,21,0.25,0,0,
22,76,0.0131579,0.011585,0.00158605,443392,443392,0,0,110848,0,0,21,0.25,0,0,
23,77,0.012987,0.010572,0.00160822,443392,443392,0,0,110848,0,0,21,0.25,0,0,
24,76,0.0131579,0.0105983,0.00159235,443392,443392,0,0,110848,0,0,21,0.25,0,0,
25,76,0.0131579,0.011203,0.00159434,443392,443392,0,0,110848,0,0,21,0.25,0,0,
26,76,0.0131579,0.011209,0.0016009,443392,443392,0,0,110848,0,0,21,0.25,0,0,
27,76,0.0131579,0.0115568,0.00160566,443392,443392,0,0,110848,0,0,21,0.25,0,0,
28,76,0.0131579,0.0111142,0.00162093,443392,443392,0,0,110848,0,0,21,0.25,0,0,
29,76,0.0131579,0.0113845,0.00158944,443392,443392,0,0,110848,0,0,21,0.25,0,0,
30,77,0.012987,0.0107812,0.00157171,443392,443392,0,0,110848,0,0,21,0.25,0,0,
31,78,0.0128205,0.0110313,0.0015889,443392,443392,0,0,110848,0,0,21,0.25,0,0,
32,78,0.0128205,0.0107873,0.0015992,443392,443392,0,0,110848,0,0,21,0.25,0,0,
33,78,0.0128205,0.0107092,0.00159795,443392,443392,0,0,110848,0,0,21,0.25,0,0,
34,79,0.0126582,0.0105828,0.00159574,443392,443392,0,0,110848,0,0,21,0.25,0,0,
35,78,0.0128205,0.0112475,0.00161664,443392,443392,0,0,110848,0,0,21,0.25,0,0,
36,78,0.0128205,0.010584,0.00159277,443392,443392,0,0,110848,0,0,21,0.25,0,0,
37,78,0.0128205,0.0105402,0.00158234,443392,443392,0,0,110848,0,0,21,0.25,0,0,
38,78,0.0128205,0.0108067,0.00159341,443392,443392,0,0,110848,0,0,21,0.25,0,0,
39,75,0.0133333,0.0107142,0.00160717,443392,443392,0,0,110848,0,0,21,0.25,0,0,
40,78,0.0128205,0.0107063,0.00160733,443392,443392,0,0,110848,0,0,21,0.25,0,0,
41,79,0.0126582,0.010708,0.00159674,443392,443392,0,0,110848,0,0,21,0.25,0,0,
42,78,0.0128205,0.0107782,0.00158202,443392,443392,0,0,110848,0,0,21,0.25,0,0,
