time,fps,cpums,cms,gms,expectedp,loadedp,shaderp_comp,shaderp_grph, expectedc,shaderc,threadcount, sidelen,density,PERR,CERR
0,79,0.0126582,0.0105459,0.00159552,443392,443392,0,0,207840,0,0,21,0.45,0,0,
1,79,0.0126582,0.0107035,0.00158131,443392,443392,0,0,207840,0,0,21,0.45,0,0,
2,78,0.0128205,0.0105442,0.00159808,443392,443392,0,0,207840,0,0,21,0.45,0,0,
3,79,0.0126582,0.0105388,0.0015953,443392,443392,0,0,207840,0,0,21,0.45,0,0,
4,79,0.0126582,0.0104986,0.00159779,443392,443392,0,0,207840,0,0,21,0.45,0,0,
5,79,0.0126582,0.0105012,0.00159622,443392,443392,0,0,207840,0,0,21,0.45,0,0,
6,76,0.0131579,0.0107091,0.00162122,443392,443392,0,0,207840,0,0,21,0.45,0,0,
7,79,0.0126582,0.0107827,0.00159997,443392,443392,0,0,207840,0,0,21,0.45,0,0,
8,79,0.0126582,0.0107058,0.00159133,443392,443392,0,0,207840,0,0,21,0.45,0,0,
9,79,0.0126582,0.0107837,0.00159939,443392,443392,0,0,207840,0,0,21,0.45,0,0,
10,78,0.0128205,0.0105427,0.00160589,443392,443392,0,0,207840,0,0,21,0.45,0,0,
11,79,0.0126582,0.0107449,0.00159869,443392,443392,0,0,207840,0,0,21,0.45,0,0,
12,79,0.0126582,0.0105448,0.00158749,443392,443392,0,0,207840,0,0,21,0.45,0,0,
13,80,0.0125,0.0107071,0.0016089,443392,443392,0,0,207840,0,0,21,0.45,0,0,
14,79,0.0126582,0.0107058,0.00159114,443392,443392,0,0,207840,0,0,21,0.45,0,0,
15,78,0.0128205,0.0105014,0.00157203,443392,443392,0,0,207840,0,0,21,0.45,0,0,
16,79,0.0126582,0.0107056,0.0016249,443392,443392,0,0,207840,0,0,21,0.45,0,0,
17,78,0.0128205,0.0107014,0.00162202,443392,443392,0,0,207840,0,0,21,0.45,0,0,
18,78,0.0128205,0.0105462,0.001592,443392,443392,0,0,207840,0,0,21,0.45,0,0,
19,79,0.0126582,0.0105003,0.00159354,443392,443392,0,0,207840,0,0,21,0.45,0,0,
20,79,0.0126582,0.0104988,0.00159786,443392,443392,0,0,207840,0,0,21,0.45,0,0,
21,79,0.0126582,0.0105008,0.00158563,443392,443392,0,0,207840,0,0,21,0.45,0,0,
22,79,0.0126582,0.0105454,0.00160602,443392,443392,0,0,207840,0,0,21,0.45,0,0,
23,79,0.0126582,0.0105431,0.00158592,443392,443392,0,0,207840,0,0,21,0.45,0,0,
24,79,0.0126582,0.0105428,0.00163066,443392,443392,0,0,207840,0,0,21,0.45,0,0,
25,79,0.0126582,0.0105004,0.00160352,443392,443392,0,0,207840,0,0,21,0.45,0,0,
26,80,0.0125,0.0107799,0.00162515,443392,443392,0,0,207840,0,0,21,0.45,0,0,
27,79,0.0126582,0.0107886,0.00158333,443392,443392,0,0,207840,0,0,21,0.45,0,0,
28,79,0.0126582,0.0106971,0.00159632,443392,443392,0,0,207840,0,0,21,0.45,0,0,
29,79,0.0126582,0.0107058,0.00162269,443392,443392,0,0,207840,0,0,21,0.45,0,0,
30,79,0.0126582,0.0107979,0.00158902,443392,443392,0,0,207840,0,0,21,0.45,0,0,
31,78,0.0128205,0.0107019,0.00163098,443392,443392,0,0,207840,0,0,21,0.45,0,0,
32,76,0.0131579,0.0107016,0.00160912,443392,443392,0,0,207840,0,0,21,0.45,0,0,
33,79,0.0126582,0.0107778,0.00158346,443392,443392,0,0,207840,0,0,21,0.45,0,0,
34,79,0.0126582,0.0106977,0.00160192,443392,443392,0,0,207840,0,0,21,0.45,0,0,
35,79,0.0126582,0.0107169,0.00161965,443392,443392,0,0,207840,0,0,21,0.45,0,0,
36,79,0.0126582,0.0107091,0.00160298,443392,443392,0,0,207840,0,0,21,0.45,0,0,
37,79,0.0126582,0.0104999,0.00157994,443392,443392,0,0,207840,0,0,21,0.45,0,0,
38,79,0.0126582,0.0104976,0.00161482,443392,443392,0,0,207840,0,0,21,0.45,0,0,
39,79,0.0126582,0.0105011,0.00160144,443392,443392,0,0,207840,0,0,21,0.45,0,0,
40,79,0.0126582,0.0104982,0.00162909,443392,443392,0,0,207840,0,0,21,0.45,0,0,
41,79,0.0126582,0.0105468,0.00159434,443392,443392,0,0,207840,0,0,21,0.45,0,0,
42,79,0.0126582,0.0107438,0.0015968,443392,443392,0,0,207840,0,0,21,0.45,0,0,
43,79,0.0126582,0.0105463,0.00159926,443392,443392,0,0,207840,0,0,21,0.45,0,0,
44,80,0.0125,0.0107805,0.00160192,443392,443392,0,0,207840,0,0,21,0.45,0,0,
45,79,0.0126582,0.0107118,0.00164848,443392,443392,0,0,207840,0,0,21,0.45,0,0,
46,79,0.0126582,0.0106958,0.00159946,443392,443392,0,0,207840,0,0,21,0.45,0,0,
