time,fps,cpums,cms,gms,expectedp,loadedp,shaderp_comp,shaderp_grph, expectedc,shaderc,threadcount, sidelen,density,PERR,CERR
0,454,0.00220264,0.00105824,0.000903456,246784,246784,0,0,123392,0,0,33,0.5,0,0,
1,456,0.00219298,0.00105824,0.000888128,246784,246784,0,0,123392,0,0,33,0.5,0,0,
2,368,0.00271739,0.00104915,0.000871072,246784,246784,0,0,123392,0,0,33,0.5,0,0,
3,438,0.0022831,0.00105846,0.000889408,246784,246784,0,0,123392,0,0,33,0.5,0,0,
4,457,0.00218818,0.00105715,0.000865248,246784,246784,0,0,123392,0,0,33,0.5,0,0,
5,459,0.00217865,0.00105782,0.000899968,246784,246784,0,0,123392,0,0,33,0.5,0,0,
6,460,0.00217391,0.00105901,0.000886752,246784,246784,0,0,123392,0,0,33,0.5,0,0,
7,462,0.0021645,0.00123334,0.00088512,246784,246784,0,0,123392,0,0,33,0.5,0,0,
8,462,0.0021645,0.0010584,0.000891744,246784,246784,0,0,123392,0,0,33,0.5,0,0,
9,461,0.0021692,0.00105696,0.000878976,246784,246784,0,0,123392,0,0,33,0.5,0,0,
10,454,0.00220264,0.00105821,0.000876288,246784,246784,0,0,123392,0,0,33,0.5,0,0,
11,460,0.00217391,0.00104778,0.000873248,246784,246784,0,0,123392,0,0,33,0.5,0,0,
12,459,0.00217865,0.00123478,0.00089472,246784,246784,0,0,123392,0,0,33,0.5,0,0,
13,456,0.00219298,0.00105786,0.000884288,246784,246784,0,0,123392,0,0,33,0.5,0,0,
14,456,0.00219298,0.0010497,0.00087616,246784,246784,0,0,123392,0,0,33,0.5,0,0,
15,460,0.00217391,0.00105805,0.000880192,246784,246784,0,0,123392,0,0,33,0.5,0,0,
16,456,0.00219298,0.00105805,0.00089488,246784,246784,0,0,123392,0,0,33,0.5,0,0,
17,454,0.00220264,0.00106131,0.000897152,246784,246784,0,0,123392,0,0,33,0.5,0,0,
18,461,0.0021692,0.0010569,0.0008928,246784,246784,0,0,123392,0,0,33,0.5,0,0,
19,455,0.0021978,0.00123139,0.000865376,246784,246784,0,0,123392,0,0,33,0.5,0,0,
20,457,0.00218818,0.00104858,0.00087584,246784,246784,0,0,123392,0,0,33,0.5,0,0,
21,455,0.0021978,0.00123434,0.000885312,246784,246784,0,0,123392,0,0,33,0.5,0,0,
22,457,0.00218818,0.00123181,0.000884608,246784,246784,0,0,123392,0,0,33,0.5,0,0,
23,457,0.00218818,0.00104826,0.000886336,246784,246784,0,0,123392,0,0,33,0.5,0,0,
24,458,0.00218341,0.0010577,0.000888224,246784,246784,0,0,123392,0,0,33,0.5,0,0,
