time,fps,cpums,cms,gms,expectedp,loadedp,shaderp_comp,shaderp_grph, expectedc,shaderc,threadcount, sidelen,density,PERR,CERR
0,37,0.027027,0.0108763,0.00750147,2163712,2163712,0,0,1081856,0,0,66,0.5,0,0,
1,53,0.0188679,0.0108556,0.00756246,2163712,2163712,0,0,1081856,0,0,66,0.5,0,0,
2,53,0.0188679,0.0108588,0.00754848,2163712,2163712,0,0,1081856,0,0,66,0.5,0,0,
3,53,0.0188679,0.010861,0.00750794,2163712,2163712,0,0,1081856,0,0,66,0.5,0,0,
4,52,0.0192308,0.010858,0.00751453,2163712,2163712,0,0,1081856,0,0,66,0.5,0,0,
5,54,0.0185185,0.0108674,0.00746602,2163712,2163712,0,0,1081856,0,0,66,0.5,0,0,
6,53,0.0188679,0.0108548,0.00757094,2163712,2163712,0,0,1081856,0,0,66,0.5,0,0,
7,53,0.0188679,0.0108594,0.00751034,2163712,2163712,0,0,1081856,0,0,66,0.5,0,0,
8,52,0.0192308,0.0108563,0.00754061,2163712,2163712,0,0,1081856,0,0,66,0.5,0,0,
9,28,0.0357143,0.0108541,0.00754144,2163712,2163712,0,0,1081856,0,0,66,0.5,0,0,
10,50,0.02,0.010877,0.00759741,2163712,2163712,0,0,1081856,0,0,66,0.5,0,0,
11,53,0.0188679,0.0108556,0.00752182,2163712,2163712,0,0,1081856,0,0,66,0.5,0,0,
12,54,0.0185185,0.0106708,0.00762042,2163712,2163712,0,0,1081856,0,0,66,0.5,0,0,
13,53,0.0188679,0.0108588,0.00741946,2163712,2163712,0,0,1081856,0,0,66,0.5,0,0,
14,53,0.0188679,0.0108675,0.00757917,2163712,2163712,0,0,1081856,0,0,66,0.5,0,0,
15,53,0.0188679,0.0108767,0.00760662,2163712,2163712,0,0,1081856,0,0,66,0.5,0,0,
16,53,0.0188679,0.0108564,0.0076247,2163712,2163712,0,0,1081856,0,0,66,0.5,0,0,
17,53,0.0188679,0.0108669,0.00747053,2163712,2163712,0,0,1081856,0,0,66,0.5,0,0,
18,54,0.0185185,0.0108531,0.00757248,2163712,2163712,0,0,1081856,0,0,66,0.5,0,0,
19,53,0.0188679,0.0108537,0.00754003,2163712,2163712,0,0,1081856,0,0,66,0.5,0,0,
20,53,0.0188679,0.0108737,0.0075408,2163712,2163712,0,0,1081856,0,0,66,0.5,0,0,
21,53,0.0188679,0.0108581,0.00752544,2163712,2163712,0,0,1081856,0,0,66,0.5,0,0,
22,53,0.0188679,0.0108622,0.00744461,2163712,2163712,0,0,1081856,0,0,66,0.5,0,0,
23,53,0.0188679,0.0108586,0.00753773,2163712,2163712,0,0,1081856,0,0,66,0.5,0,0,
24,53,0.0188679,0.0108592,0.0075049,2163712,2163712,0,0,1081856,0,0,66,0.5,0,0,
25,54,0.0185185,0.0106715,0.00757174,2163712,2163712,0,0,1081856,0,0,66,0.5,0,0,
26,53,0.0188679,0.0108588,0.00754547,2163712,2163712,0,0,1081856,0,0,66,0.5,0,0,
27,53,0.0188679,0.0106692,0.00746205,2163712,2163712,0,0,1081856,0,0,66,0.5,0,0,
28,53,0.0188679,0.0108539,0.00751821,2163712,2163712,0,0,1081856,0,0,66,0.5,0,0,
29,53,0.0188679,0.0108713,0.00750237,2163712,2163712,0,0,1081856,0,0,66,0.5,0,0,
30,53,0.0188679,0.010859,0.0074808,2163712,2163712,0,0,1081856,0,0,66,0.5,0,0,
31,53,0.0188679,0.0108611,0.00752874,2163712,2163712,0,0,1081856,0,0,66,0.5,0,0,
32,54,0.0185185,0.0108603,0.00753437,2163712,2163712,0,0,1081856,0,0,66,0.5,0,0,
33,53,0.0188679,0.0108564,0.00752214,2163712,2163712,0,0,1081856,0,0,66,0.5,0,0,
34,52,0.0192308,0.0108688,0.00744365,2163712,2163712,0,0,1081856,0,0,66,0.5,0,0,
35,54,0.0185185,0.0108709,0.00750938,2163712,2163712,0,0,1081856,0,0,66,0.5,0,0,
36,51,0.0196078,0.0108558,0.00749158,2163712,2163712,0,0,1081856,0,0,66,0.5,0,0,
37,53,0.0188679,0.0106711,0.00751917,2163712,2163712,0,0,1081856,0,0,66,0.5,0,0,
