time,fps,cpums,cms,gms,expectedp,loadedp,shaderp_comp,shaderp_grph, expectedc,shaderc,threadcount, sidelen,density,PERR,CERR
0,981,0.00101937,0.000391072,0.00041392,115712,115712,0,0,57856,0,0,26,0.5,0,0,
1,988,0.00101215,0.000391008,0.000421376,115712,115712,0,0,57856,0,0,26,0.5,0,0,
2,988,0.00101215,0.000395776,0.000427776,115712,115712,0,0,57856,0,0,26,0.5,0,0,
3,996,0.00100402,0.000395648,0.000414176,115712,115712,0,0,57856,0,0,26,0.5,0,0,
4,997,0.00100301,0.000395904,0.000422016,115712,115712,0,0,57856,0,0,26,0.5,0,0,
5,995,0.00100503,0.000390688,0.000426976,115712,115712,0,0,57856,0,0,26,0.5,0,0,
6,1009,0.00099108,0.000389152,0.000429472,115712,115712,0,0,57856,0,0,26,0.5,0,0,
7,990,0.0010101,0.00039056,0.000428864,115712,115712,0,0,57856,0,0,26,0.5,0,0,
8,996,0.00100402,0.00038928,0.000410272,115712,115712,0,0,57856,0,0,26,0.5,0,0,
9,1007,0.000993049,0.000395296,0.00042288,115712,115712,0,0,57856,0,0,26,0.5,0,0,
10,813,0.00123001,0.000391008,0.000423584,115712,115712,0,0,57856,0,0,26,0.5,0,0,
11,1006,0.000994036,0.000388864,0.000411968,115712,115712,0,0,57856,0,0,26,0.5,0,0,
12,997,0.00100301,0.000390784,0.000431776,115712,115712,0,0,57856,0,0,26,0.5,0,0,
13,1004,0.000996016,0.000396896,0.00042848,115712,115712,0,0,57856,0,0,26,0.5,0,0,
14,997,0.00100301,0.000398528,0.000423968,115712,115712,0,0,57856,0,0,26,0.5,0,0,
15,998,0.001002,0.00039072,0.000419552,115712,115712,0,0,57856,0,0,26,0.5,0,0,
16,1007,0.000993049,0.000391136,0.000421312,115712,115712,0,0,57856,0,0,26,0.5,0,0,
17,1007,0.000993049,0.000388704,0.000422592,115712,115712,0,0,57856,0,0,26,0.5,0,0,
18,999,0.001001,0.000390656,0.000427648,115712,115712,0,0,57856,0,0,26,0.5,0,0,
19,1002,0.000998004,0.00039744,0.00042864,115712,115712,0,0,57856,0,0,26,0.5,0,0,
20,1011,0.00098912,0.000388576,0.000418048,115712,115712,0,0,57856,0,0,26,0.5,0,0,
21,1004,0.000996016,0.000390688,0.000429536,115712,115712,0,0,57856,0,0,26,0.5,0,0,
22,1006,0.000994036,0.000391488,0.000420544,115712,115712,0,0,57856,0,0,26,0.5,0,0,
23,1000,0.001,0.000397728,0.00042736,115712,115712,0,0,57856,0,0,26,0.5,0,0,
24,1007,0.000993049,0.000396448,0.000419136,115712,115712,0,0,57856,0,0,26,0.5,0,0,
25,996,0.00100402,0.000396448,0.000430624,115712,115712,0,0,57856,0,0,26,0.5,0,0,
26,1002,0.000998004,0.000398016,0.000423648,115712,115712,0,0,57856,0,0,26,0.5,0,0,
